first_opcode,second_opcode,first_length,second_length,sum,combined
_LOAD_FROM_DICT_OR_GLOBALS,_CALL_TUPLE_1,355,462,817,757
_LOAD_FROM_DICT_OR_GLOBALS,_CALL_TYPE_1,355,452,807,757
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_ATTR_CLASS,355,88,443,431
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_ATTR_METHOD_LAZY_DICT,355,75,430,418
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_ATTR_MODULE,355,96,451,439
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_ATTR_WITH_HINT,355,70,425,413
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,355,122,477,469
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_EG_MATCH,355,629,984,864
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_EXC_MATCH,355,353,708,608
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_FUNCTION_EXACT_ARGS,355,152,507,495
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_MANAGED_OBJECT_HAS_VALUES,355,115,470,440
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_PEP_523,355,67,422,414
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_STACK_SPACE,355,127,482,473
_LOAD_FROM_DICT_OR_GLOBALS,_CHECK_VALIDITY,355,69,424,416
_LOAD_FROM_DICT_OR_GLOBALS,_COMPARE_OP,355,498,853,766
_LOAD_FROM_DICT_OR_GLOBALS,_COMPARE_OP_FLOAT,355,334,689,619
_LOAD_FROM_DICT_OR_GLOBALS,_COMPARE_OP_INT,355,405,760,702
_LOAD_FROM_DICT_OR_GLOBALS,_COMPARE_OP_STR,355,325,680,610
_LOAD_FROM_DICT_OR_GLOBALS,_CONTAINS_OP,355,362,717,634
_LOAD_FROM_DICT_OR_GLOBALS,_CONVERT_VALUE,355,216,571,512
_LOAD_FROM_DICT_OR_GLOBALS,_COPY,355,107,462,410
_LOAD_FROM_DICT_OR_GLOBALS,_COPY_FREE_VARS,355,202,557,521
_LOAD_FROM_DICT_OR_GLOBALS,_DELETE_ATTR,355,244,599,534
_LOAD_FROM_DICT_OR_GLOBALS,_DELETE_DEREF,355,234,589,510
_LOAD_FROM_DICT_OR_GLOBALS,_DELETE_FAST,355,294,649,570
_LOAD_FROM_DICT_OR_GLOBALS,_DELETE_GLOBAL,355,200,555,483
_LOAD_FROM_DICT_OR_GLOBALS,_DELETE_NAME,355,219,574,502
_LOAD_FROM_DICT_OR_GLOBALS,_DELETE_SUBSCR,355,325,680,621
_LOAD_FROM_DICT_OR_GLOBALS,_DICT_MERGE,355,334,689,611
_LOAD_FROM_DICT_OR_GLOBALS,_DICT_UPDATE,355,387,742,654
_LOAD_FROM_DICT_OR_GLOBALS,_END_SEND,355,162,517,467
_LOAD_FROM_DICT_OR_GLOBALS,_EXIT_INIT_CHECK,355,129,484,432
_LOAD_FROM_DICT_OR_GLOBALS,_EXIT_TRACE,355,41,396,359
_LOAD_FROM_DICT_OR_GLOBALS,_FORMAT_SIMPLE,355,227,582,498
_LOAD_FROM_DICT_OR_GLOBALS,_FORMAT_WITH_SPEC,355,326,681,598
_LOAD_FROM_DICT_OR_GLOBALS,_FOR_ITER_TIER_TWO,355,309,664,587
_LOAD_FROM_DICT_OR_GLOBALS,_GET_AITER,355,517,872,794
_LOAD_FROM_DICT_OR_GLOBALS,_GET_ANEXT,355,450,805,734
_LOAD_FROM_DICT_OR_GLOBALS,_GET_AWAITABLE,355,501,856,790
_LOAD_FROM_DICT_OR_GLOBALS,_GET_ITER,355,202,557,498
_LOAD_FROM_DICT_OR_GLOBALS,_GET_LEN,355,112,467,408
_LOAD_FROM_DICT_OR_GLOBALS,_GET_YIELD_FROM_ITER,355,283,638,567
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_BOTH_FLOAT,355,83,438,426
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_BOTH_INT,355,83,438,426
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_BOTH_UNICODE,355,83,438,426
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_BUILTINS_VERSION,355,95,450,442
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_DORV_VALUES,355,63,418,417
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_DORV_VALUES_INST_ATTR_FROM_DICT,355,115,470,440
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_GLOBALS_VERSION,355,95,450,442
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_IS_FALSE_POP,355,80,435,427
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_IS_NONE_POP,355,80,435,427
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_IS_NOT_NONE_POP,355,215,570,503
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_IS_TRUE_POP,355,80,435,427
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_KEYS_VERSION,355,83,438,426
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_NOT_EXHAUSTED_LIST,355,76,431,419
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_NOT_EXHAUSTED_RANGE,355,64,419,422
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_NOT_EXHAUSTED_TUPLE,355,76,431,419
_LOAD_FROM_DICT_OR_GLOBALS,_GUARD_TYPE_VERSION,355,79,434,422
_LOAD_FROM_DICT_OR_GLOBALS,_INIT_CALL_BOUND_METHOD_EXACT_ARGS,355,302,657,644
_LOAD_FROM_DICT_OR_GLOBALS,_INIT_CALL_PY_EXACT_ARGS,355,759,1114,1080
_LOAD_FROM_DICT_OR_GLOBALS,_INSERT,355,103,458,408
_LOAD_FROM_DICT_OR_GLOBALS,_IS_NONE,355,190,545,476
_LOAD_FROM_DICT_OR_GLOBALS,_IS_OP,355,312,667,597
_LOAD_FROM_DICT_OR_GLOBALS,_ITER_CHECK_LIST,355,73,428,416
_LOAD_FROM_DICT_OR_GLOBALS,_ITER_CHECK_RANGE,355,73,428,416
_LOAD_FROM_DICT_OR_GLOBALS,_ITER_CHECK_TUPLE,355,73,428,416
_LOAD_FROM_DICT_OR_GLOBALS,_ITER_NEXT_LIST,355,109,464,410
_LOAD_FROM_DICT_OR_GLOBALS,_ITER_NEXT_RANGE,355,111,466,407
_LOAD_FROM_DICT_OR_GLOBALS,_ITER_NEXT_TUPLE,355,106,461,407
_LOAD_FROM_DICT_OR_GLOBALS,_JUMP_TO_TOP,355,94,449,391
_LOAD_FROM_DICT_OR_GLOBALS,_LIST_APPEND,355,140,495,437
_LOAD_FROM_DICT_OR_GLOBALS,_LIST_EXTEND,355,429,784,694
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ASSERTION_ERROR,355,94,449,399
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR,355,380,735,652
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_CLASS,355,231,586,513
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_INSTANCE_VALUE,355,300,655,579
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_METHOD_LAZY_DICT,355,98,453,400
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_METHOD_NO_DICT,355,98,453,400
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_METHOD_WITH_VALUES,355,98,453,400
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_MODULE,355,323,678,602
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_NONDESCRIPTOR_NO_DICT,355,198,553,481
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_NONDESCRIPTOR_WITH_VALUES,355,198,553,481
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_SLOT,355,294,649,573
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_ATTR_WITH_HINT,355,429,784,726
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_BUILD_CLASS,355,173,528,448
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_CONST,355,106,461,411
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_DEREF,355,168,523,453
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_FAST,355,99,454,404
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_FAST_AND_CLEAR,355,47,402,389
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_FAST_CHECK,355,210,565,495
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_FROM_DICT_OR_DEREF,355,326,681,591
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_FROM_DICT_OR_GLOBALS,355,355,710,563
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_GLOBAL,355,363,718,613
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_GLOBAL_BUILTINS,355,207,562,505
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_GLOBAL_MODULE,355,207,562,505
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_LOCALS,355,157,512,442
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_NAME,355,323,678,576
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_SUPER_ATTR_ATTR,355,488,843,783
_LOAD_FROM_DICT_OR_GLOBALS,_LOAD_SUPER_ATTR_METHOD,355,625,980,904
_LOAD_FROM_DICT_OR_GLOBALS,_MAKE_CELL,355,228,583,511
_LOAD_FROM_DICT_OR_GLOBALS,_MAKE_FUNCTION,355,222,577,510
_LOAD_FROM_DICT_OR_GLOBALS,_MAP_ADD,355,140,495,426
_LOAD_FROM_DICT_OR_GLOBALS,_MATCH_CLASS,355,469,824,780
_LOAD_FROM_DICT_OR_GLOBALS,_MATCH_KEYS,355,99,454,395
_LOAD_FROM_DICT_OR_GLOBALS,_MATCH_MAPPING,355,59,414,397
_LOAD_FROM_DICT_OR_GLOBALS,_MATCH_SEQUENCE,355,59,414,397
_LOAD_FROM_DICT_OR_GLOBALS,_NOP,355,13,368,355
_LOAD_FROM_DICT_OR_GLOBALS,_POP_EXCEPT,355,178,533,476
_LOAD_FROM_DICT_OR_GLOBALS,_POP_FRAME,355,111,466,429
_LOAD_FROM_DICT_OR_GLOBALS,_POP_TOP,355,148,503,450
_LOAD_FROM_DICT_OR_GLOBALS,_PUSH_EXC_INFO,355,124,479,419
_LOAD_FROM_DICT_OR_GLOBALS,_PUSH_FRAME,355,68,423,402
_LOAD_FROM_DICT_OR_GLOBALS,_PUSH_NULL,355,24,379,366
_LOAD_FROM_DICT_OR_GLOBALS,_RESUME_CHECK,355,69,424,416
_LOAD_FROM_DICT_OR_GLOBALS,_SAVE_RETURN_OFFSET,355,27,382,370
_LOAD_FROM_DICT_OR_GLOBALS,_SETUP_ANNOTATIONS,355,427,782,693
_LOAD_FROM_DICT_OR_GLOBALS,_SET_ADD,355,242,597,532
_LOAD_FROM_DICT_OR_GLOBALS,_SET_FUNCTION_ATTRIBUTE,355,132,487,462
_LOAD_FROM_DICT_OR_GLOBALS,_SET_IP,355,43,398,383
_LOAD_FROM_DICT_OR_GLOBALS,_SET_UPDATE,355,242,597,535
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_ATTR,355,350,705,622
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_ATTR_INSTANCE_VALUE,355,318,673,596
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_ATTR_SLOT,355,272,627,559
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_DEREF,355,175,530,473
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_FAST,355,172,527,470
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_GLOBAL,355,248,603,538
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_NAME,355,391,746,671
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_SLICE,355,457,812,760
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_SUBSCR,355,422,777,727
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_SUBSCR_DICT,355,289,644,547
_LOAD_FROM_DICT_OR_GLOBALS,_STORE_SUBSCR_LIST_INT,355,414,769,699
_LOAD_FROM_DICT_OR_GLOBALS,_SWAP,355,54,409,392
_LOAD_FROM_DICT_OR_GLOBALS,_TO_BOOL,355,220,575,520
_LOAD_FROM_DICT_OR_GLOBALS,_TO_BOOL_ALWAYS_TRUE,355,229,584,521
_LOAD_FROM_DICT_OR_GLOBALS,_TO_BOOL_BOOL,355,73,428,416
_LOAD_FROM_DICT_OR_GLOBALS,_TO_BOOL_INT,355,237,592,536
_LOAD_FROM_DICT_OR_GLOBALS,_TO_BOOL_LIST,355,240,595,533
_LOAD_FROM_DICT_OR_GLOBALS,_TO_BOOL_NONE,355,83,438,429
_LOAD_FROM_DICT_OR_GLOBALS,_TO_BOOL_STR,355,261,616,544
_LOAD_FROM_DICT_OR_GLOBALS,_UNARY_INVERT,355,202,557,498
_LOAD_FROM_DICT_OR_GLOBALS,_UNARY_NEGATIVE,355,202,557,498
_LOAD_FROM_DICT_OR_GLOBALS,_UNARY_NOT,355,45,400,379
_LOAD_FROM_DICT_OR_GLOBALS,_UNPACK_EX,355,236,591,537
_LOAD_FROM_DICT_OR_GLOBALS,_UNPACK_SEQUENCE,355,235,590,539
_LOAD_FROM_DICT_OR_GLOBALS,_UNPACK_SEQUENCE_LIST,355,379,734,683
_LOAD_FROM_DICT_OR_GLOBALS,_UNPACK_SEQUENCE_TUPLE,355,338,693,643
_LOAD_FROM_DICT_OR_GLOBALS,_UNPACK_SEQUENCE_TWO_TUPLE,355,312,667,597
_LOAD_FROM_DICT_OR_GLOBALS,_WITH_EXCEPT_START,355,295,650,574
_FORMAT_SIMPLE,_BEFORE_ASYNC_WITH,227,859,1086,1031
_FORMAT_SIMPLE,_BEFORE_WITH,227,859,1086,1031
_FORMAT_SIMPLE,_BINARY_OP,227,340,567,491
_FORMAT_SIMPLE,_BINARY_OP_ADD_FLOAT,227,397,624,571
